id,funding_project_number,funding_project,project_id,funding_source,responsible_party_name,consultant_name,assessment_date,stream_crossing_id,assessment_id,external_crossing_reference,crew_members,utm_zone,utm_easting,utm_northing,location_confidence_ind,stream_name,road_name,road_km_mark,road_tenure,crossing_type_code,crossing_type_desc,crossing_subtype_code,crossing_subtype_desc,diameter_or_span,length_or_width,continuous_embeddedment_ind,average_depth_embededdment,resemble_channel_ind,backwatered_ind,percentage_backwatered,fill_depth,outlet_drop,outlet_pool_depth,inlet_drop_ind,culvert_slope,downstream_channel_width,stream_slope,beaver_activity_ind,fish_observed_ind,valley_fill_code,valley_fill_code_desc,habitat_value_code,habitat_value_desc,stream_width_ratio,stream_width_ratio_score,culvert_length_score,embed_score,outlet_drop_score,culvert_slope_score,final_score,barrier_result_code,barrier_result_description,crossing_fix_code,crossing_fix_desc,recommended_diameter_or_span,assessment_comment,ecocat_url,image_view_url,current_pscis_status,current_crossing_type_code,current_crossing_type_desc,current_crossing_subtype_code,current_crossing_subtype_desc,current_barrier_result_code,current_barrier_description,feature_code,objectid,se_anno_cad_data,ogc_fid,study_area,geom
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7a3d,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-16,62236,62376,ELKR021,JB/TF,11,644204,5594272,Y,Elk River Tibutary,Elk River FSR,155,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.5,6,Y,0.15,Y,N,NA,0.2,0,0,N,0.5,0.3,13,N,N,DF,Deep Fill - No or little bedrock showing on stream,MEDIUM,Medium habitat value,0.6,0,0,5,0,0,5,PASSABLE,Passable - No barrier,NA,NA,NA,Culvert functioning well.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62376,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,PASSABLE,Passable - No barrier,NA,25018649,NA,11273,elk,"c(1779459.66383443, 668349.017128798)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7a3c,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-16,62237,62377,ELKR020,JB/TF,11,644120,5594426,Y,Elk River Tibutary,Elk River FSR,155,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.6,12,Y,0.1,Y,N,NA,0.7,0,0,N,0.5,0.35,7,N,N,DF,Deep Fill - No or little bedrock showing on stream,MEDIUM,Medium habitat value,0.583,0,0,5,0,0,5,PASSABLE,Passable - No barrier,NA,NA,NA,Culvert functioning well.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62377,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,PASSABLE,Passable - No barrier,NA,25018650,NA,11274,elk,"c(1779356.63990698, 668491.096323507)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7a3b,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-16,62238,62378,ELkR505,JB/TF,11,644827,5596414,Y,Elk River Tibutary,Elk River FSR,158,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.3,8,Y,0.1,Y,N,NA,0.7,0,0,N,5,0.35,3,N,N,DF,Deep Fill - No or little bedrock showing on stream,MEDIUM,Medium habitat value,1.167,3,0,5,0,10,18,POTENTIAL,Potential barrier,SS-CBS,Replace structure with streambed simulation CBS,0.4,The culvert is slightly plugged. Lower priority. Very small stream,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62378,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,POTENTIAL,Potential barrier,NA,25018651,NA,11275,elk,"c(1779802.59389697, 670554.595257919)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7a3a,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-16,62239,62379,ELKR012,JB/TF,11,642900,5596219,Y,Elk River Tibutary,Elk River FSR,157,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.3,12,N,NA,N,N,NA,2.3,0.75,0,N,26,0.9,18,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,3,6,0,10,10,10,36,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,1.2,stream gradient likely too steep for fish use. Low priority,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62379,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018652,NA,11276,elk,"c(1777917.25778572, 670114.356217792)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7a39,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-16,62240,62380,ELKR511,JB/TF,11,642270,5597319,Y,Elk River Tibutary,Elk River FSR,158,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.45,10,N,NA,N,N,NA,1.5,0,0,N,6,0.2,11,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,0.444,0,0,10,0,10,20,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,0.3,Poor fish habitat. Fish use unlikely. Low priority,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62380,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018653,NA,11277,elk,"c(1777151.66168457, 671125.417741)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7a2a,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-16,62255,62395,ELKR507,JB/TF,11,642654,5596676,Y,Elk River Tibutary,Elk River FSR,158,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,1,12,Y,0.07,Y,N,NA,0.5,0,0,N,2,0.8,12,N,N,DF,Deep Fill - No or little bedrock showing on stream,HIGH,High habitat value,0.8,0,0,5,0,5,10,PASSABLE,Passable - No barrier,NA,NA,NA,Culvert functioning well.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62395,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,PASSABLE,Passable - No barrier,NA,25018668,NA,11278,elk,"c(1777614.78680056, 670536.418213467)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7a38,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-16,62241,62381,ELKR510,JB/TF,11,642374,5597207,Y,Elk River Tibutary,Elk River FSR,158,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.5,6,N,NA,N,N,NA,0.6,0.1,0,N,2,0.4,17,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,0.8,0,0,10,0,5,15,POTENTIAL,Potential barrier,SS-CBS,Replace structure with streambed simulation CBS,0.6,Poor fish habitat. Fish use unlikely. Low priority,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62381,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,POTENTIAL,Potential barrier,NA,25018654,NA,11279,elk,"c(1777269.12332034, 671027.573965468)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7a37,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-16,62242,62382,ELKR501,JB/TF,11,643362,5595745,Y,Elk River Tibutary,Elk River FSR,156,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.5,11,N,NA,N,N,NA,1.4,0.8,0,N,24,0.5,18,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,1,3,0,10,10,10,33,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,0.6,Poor fish habitat. Fish use unlikely. Low priority,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62382,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018655,NA,11280,elk,"c(1778436.04562647, 669703.079480906)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7a36,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-16,62243,62383,ELKR502,JB/TF,11,643287,5595791,Y,Elk River Tibutary,Elk River FSR,156,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.45,6,N,NA,N,N,NA,0.8,0.35,0,N,9,0.3,18,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,0.667,0,0,10,10,10,30,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,0.45,Poor fish habitat. Fish use unlikely. Low priority,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62383,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018656,NA,11281,elk,"c(1778355.79488917, 669739.129691824)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7a35,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-16,62244,62384,ELKR001,JB/TF,11,640783,5598666,Y,Tobermory,Elk River FSR,161,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.9,9.3,Y,0.1,Y,Y,25,0.4,0,0,N,0.5,0.7,1,N,N,DF,Deep Fill - No or little bedrock showing on stream,HIGH,High habitat value,0.778,0,0,5,0,0,5,PASSABLE,Passable - No barrier,NA,NA,NA,Culvert functioning well.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62384,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,PASSABLE,Passable - No barrier,NA,25018657,NA,11282,elk,"c(1775504.82708144, 672271.955765262)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7a2d,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-16,62252,62392,ELKR014,JB/TF,11,643124,5595971,Y,Elk River Tibutary,Elk River FSR,157,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.4,10,N,NA,N,N,NA,0.7,0,0,N,5,0.2,25,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,0.5,0,0,10,0,10,20,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,0.4,Dry Channel. Poor Fish Habitat. Fish use unlikely,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62392,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018665,NA,11290,elk,"c(1778171.12332637, 669896.903781083)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7a34,PD15TFE010_RA,East Kootenay Area,3520,LBIS,TIMBER SALES MANAGER KOOTENAY,MASSE ENVIRONMENTAL CONSULTANTS LTD.,2014-10-04,62245,198198,ELKR000,"SM, TS, JR",11,640770,5598669,N,Tobermory,Elk River FSR,161,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.95,9.3,N,NA,N,N,NA,0.3,0.9,0.55,N,1,3.5,2,N,N,DF,Deep Fill - No or little bedrock showing on stream,HIGH,High habitat value,3.684,6,0,10,10,5,31,BARRIER,Barrier,OBS,Replace with new open bottom structure,5.2,"Main stream flow has migrated into a secondary culvert, 10-20m away from the one that was assessed in 2013 (Vast). Excellent habitat throughout with abundant pools for rearing and overwintering, gravels present for spawning. Electrofished for 300m with no fish caught. Good candidate for replacement, WCT, BT, and MW reported in Elk River near mouth of Tobermory Creek.",http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS3520]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198198,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018658,NA,11283,elk,"c(1775491.55491512, 672273.269265046)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7a33,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-16,62246,62386,ELKR517,JB/TF,11,645620,5591484,Y,Elk River Tibutary,Elk River FSR,161,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.6,10.3,N,NA,N,N,NA,0.4,0,0,N,7,0.75,8,N,N,DF,Deep Fill - No or little bedrock showing on stream,HIGH,High habitat value,1.25,3,0,10,0,10,23,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,0.9,Good potential for fix. Rearing habitat upstream. Small stream.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62386,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018659,NA,11284,elk,"c(1781221.01014458, 665763.487693435)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7a32,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-16,62247,62387,ELKR512,JB/TF,11,642080,5597594,Y,Elk River Tibutary,Elk River FSR,158,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.5,8.2,N,NA,N,N,NA,1,0.12,0,N,6,0.4,10,N,N,DF,Deep Fill - No or little bedrock showing on stream,MEDIUM,Medium habitat value,0.8,0,0,10,0,10,20,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,0.5,Good potential for fix. Rearing habitat upstream. Small stream.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62387,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018660,NA,11285,elk,"c(1776928.04627468, 671374.027359686)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7a31,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-16,62248,62388,ELKR513,JB/TF,11,641747,5598214,Y,Elk River Tibutary,Elk River FSR,158,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.4,7,N,NA,N,N,NA,1,0,0,N,2,0.2,10,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,0.5,0,0,10,0,5,15,POTENTIAL,Potential barrier,SS-CBS,Replace structure with streambed simulation CBS,0.4,Dry Channel. Poor Fish Habitat. Fish use unlikely,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62388,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,POTENTIAL,Potential barrier,NA,25018661,NA,11286,elk,"c(1776518.43477497, 671946.738703299)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7a30,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-16,62249,62389,ELKR027,JB/TF,11,645176,5592608,Y,Elk River Tibutary,Elk River FSR,153,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.3,8,N,NA,N,N,NA,0.35,0.24,0,N,4,0.1,1,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,0.333,0,0,10,5,10,25,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,0.4,Dry Channel. Poor Fish Habitat. Fish use unlikely,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62389,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018662,NA,11287,elk,"c(1780636.67991949, 666822.090522689)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7a2f,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-16,62250,62390,ELKR026,JB/TF,11,645131,5592726,Y,Elk River Tibutary,Elk River FSR,154,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.45,10,N,NA,N,N,NA,1,0.2,0,N,6,0.2,20,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,0.444,0,0,10,5,10,25,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,0.45,Dry Channel. Poor Fish Habitat. Fish use unlikely,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62390,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018663,NA,11288,elk,"c(1780576.93400229, 666933.43294777)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7a2e,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-16,62251,62391,ELKR503,JB/TF,11,643224,5595853,Y,Elk River Tibutary,Elk River FSR,157,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.4,13,N,NA,N,N,NA,0.7,0,0,N,8,0.1,25,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,0.25,0,0,10,0,10,20,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,0.4,Dry Channel. Poor Fish Habitat. Fish use unlikely,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62391,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018664,NA,11289,elk,"c(1778285.38937889, 669792.59677625)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7a2c,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-16,62253,62393,ELKR029,JB/TF,11,645330,5592069,Y,Elk River Tibutary,Elk River FSR,153,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.25,10,N,NA,N,N,NA,0.4,0.1,0,N,0.5,0.1,2,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,0.4,0,0,10,0,0,10,PASSABLE,Passable - No barrier,NA,NA,NA,Dry Channel. Poor Fish Habitat. Fish use unlikely,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62393,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,PASSABLE,Passable - No barrier,NA,25018666,NA,11291,elk,"c(1780858.48020155, 666306.904470708)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7a2b,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-16,62254,62394,ELKR030,JB/TF,11,645453,5591822,Y,Elk River Tibutary,Elk River FSR,153,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.3,6,N,NA,N,N,NA,0.3,0.18,0,N,0.5,0.1,8,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,0.333,0,0,10,5,0,15,POTENTIAL,Potential barrier,SS-CBS,Replace structure with streambed simulation CBS,0.3,Dry Channel. Poor Fish Habitat. Fish use unlikely,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62394,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,POTENTIAL,Potential barrier,NA,25018667,NA,11292,elk,"c(1781012.09785218, 666077.533025861)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7a04,PD15TFE010_RA,East Kootenay Area,3520,LBIS,TIMBER SALES MANAGER KOOTENAY,MASSE ENVIRONMENTAL CONSULTANTS LTD.,2014-10-04,62294,198199,ELKR044,"SM, TS, JR",11,648350,5583889,Y,Weary Creek,Round Prairie,144,FSR,OTHER,"Other e.g. Ford, Deactivated",FORD,Ford,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNKNOWN,Unknown,NA,NA,NA,"Flood event of 2013 caused debris torrent that wiped out culvert and resulted in a large deposit of cobbles and boulders. Crossing is now a ford. Should a structure be reconstructed at this location, it should consist of an OBS.",http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS3520]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198199,ASSESSED,OTHER,"Other e.g. Ford, Deactivated",FORD,Ford,UNKNOWN,Unknown,NA,25018706,NA,11293,elk,"c(1784901.81590501, 658576.273497224)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7a29,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-16,62256,62396,ELKR506,JB/TF,11,642723,5596575,Y,Elk River Tibutary,Elk River FSR,158,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.6,8,N,NA,N,N,NA,1,0,0,N,0.5,0.2,1,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,0.333,0,0,10,0,0,10,PASSABLE,Passable - No barrier,NA,NA,NA,Dry Channel. Poor Fish Habitat. Fish use unlikely,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62396,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,PASSABLE,Passable - No barrier,NA,25018669,NA,11294,elk,"c(1777696.14099774, 670445.011818274)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7a28,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-16,62257,62397,ELKR508,JB/TF,11,642548,5596856,Y,Elk River Tibutary,Elk River FSR,158,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.65,9,N,NA,N,N,NA,1.2,0.78,0,N,8,0.8,15,N,N,DF,Deep Fill - No or little bedrock showing on stream,MEDIUM,Medium habitat value,1.231,3,0,10,10,10,33,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,1,Good potential for fix. Rearing habitat upstream. Small stream.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62397,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018670,NA,11295,elk,"c(1777486.62309924, 670701.491719569)"
