fish_observation_point_id,gradient,stream_order,upstream_area_ha,channel_width,species_code,elevation
212366,0.0812,3,646.1368,5.3,DV,988
276458,0.0812,3,646.1368,5.3,DV,1027
192488,0,8,886250.0899,27.98,ST,474
192488,0,8,886250.0899,27.98,ST,474
70105,1e-4,8,886250.0899,27.98,CO,474
70106,1e-4,8,886250.0899,27.98,RB,474
70569,1e-4,8,886250.0899,27.98,CH,474
276459,0.0715,3,762.6439,3,DV,902
301408,0.0715,3,762.6439,3,DV,927
70573,0,3,1384.5596,3.1,CO,489
70573,0.0087,3,1384.5596,3.1,CO,489
70574,0.0087,3,1384.5596,3.1,CO,491
70574,0.0454,3,1384.5596,3.1,CO,491
9715,0,3,1384.5596,NA,CT,529
370505,0,3,1384.5596,NA,RB,529
375834,0,3,1384.5596,NA,RB,529
213514,0.0597,2,254.1469,2.48,DV,948
301404,0.0152,4,8018.0294,8.82,CO,767
301404,0.0215,4,8018.0294,8.82,CO,767
146111,0.0736,3,1227.6228,2.73,RB,516
276259,0.076,2,391.9755,4.09,BT,1222
282350,0,8,879794.1782,27.94,CO,491
282353,0.0013,8,879091.5879,27.94,CH,497
277790,0.0427,3,994.681,2.36,RB,761
234619,0.0047,8,879091.5879,27.94,PK,501
231183,0.0231,7,119188.1465,18.42,CO,503
231183,0.0265,7,119188.1465,18.42,CO,503
418871,0.0231,7,119188.1465,18.42,ST,503
418871,0.0265,7,119188.1465,18.42,ST,503
419719,0.0231,7,119188.1465,18.42,ST,503
419719,0.0265,7,119188.1465,18.42,ST,503
420592,0.0231,7,119188.1465,18.42,ST,503
420592,0.0265,7,119188.1465,18.42,ST,503
420594,0.0231,7,119188.1465,18.42,ST,503
420594,0.0265,7,119188.1465,18.42,ST,503
422471,0.0231,7,119188.1465,18.42,ST,503
422471,0.0265,7,119188.1465,18.42,ST,503
423426,0.0231,7,119188.1465,18.42,ST,503
423426,0.0265,7,119188.1465,18.42,ST,503
425380,0.0231,7,119188.1465,18.42,ST,503
425380,0.0265,7,119188.1465,18.42,ST,503
425385,0.0231,7,119188.1465,18.42,ST,503
425385,0.0265,7,119188.1465,18.42,ST,503
425386,0.0231,7,119188.1465,18.42,ST,503
425386,0.0265,7,119188.1465,18.42,ST,503
425387,0.0231,7,119188.1465,18.42,ST,503
425387,0.0265,7,119188.1465,18.42,ST,503
425388,0.0231,7,119188.1465,18.42,ST,503
425388,0.0265,7,119188.1465,18.42,ST,503
355,0,3,2301.0243,NA,CT,521
355,0,3,2301.0243,NA,CT,521
317460,0,3,2301.0243,NA,RB,521
317460,0,3,2301.0243,NA,RB,521
323096,0,3,2301.0243,NA,RB,521
323096,0,3,2301.0243,NA,RB,521
327031,0,3,2301.0243,NA,RB,521
327031,0,3,2301.0243,NA,RB,521
332266,0,3,2301.0243,NA,RB,521
332266,0,3,2301.0243,NA,RB,521
333362,0,3,2301.0243,NA,RB,521
333362,0,3,2301.0243,NA,RB,521
334905,0,3,2301.0243,NA,RB,521
334905,0,3,2301.0243,NA,RB,521
342170,0,3,2301.0243,NA,RB,521
342170,0,3,2301.0243,NA,RB,521
345591,0,3,2301.0243,NA,RB,521
345591,0,3,2301.0243,NA,RB,521
347612,0,3,2301.0243,NA,RB,521
347612,0,3,2301.0243,NA,RB,521
353400,0,3,2301.0243,NA,RB,521
353400,0,3,2301.0243,NA,RB,521
365302,0,3,2301.0243,NA,RB,521
365302,0,3,2301.0243,NA,RB,521
372322,0,3,2301.0243,NA,RB,521
372322,0,3,2301.0243,NA,RB,521
374009,0,3,2301.0243,NA,RB,521
374009,0,3,2301.0243,NA,RB,521
374917,0,3,2301.0243,NA,RB,521
374917,0,3,2301.0243,NA,RB,521
398250,0,3,2301.0243,NA,RB,521
398250,0,3,2301.0243,NA,RB,521
398298,0,3,2301.0243,NA,RB,521
398298,0,3,2301.0243,NA,RB,521
398324,0,3,2301.0243,NA,RB,521
398324,0,3,2301.0243,NA,RB,521
398327,0,3,2301.0243,NA,RB,521
398327,0,3,2301.0243,NA,RB,521
398335,0,3,2301.0243,NA,RB,521
398335,0,3,2301.0243,NA,RB,521
398337,0,3,2301.0243,NA,RB,521
398337,0,3,2301.0243,NA,RB,521
277731,0.0269,3,747.0055,2.2,RB,788
212411,0.0269,3,747.0055,2.2,RB,789
212364,0.0204,2,434.4789,2.9,DV,876
192461,0.0048,8,758635.7901,27.32,ST,505
192461,0,8,758635.7901,27.32,ST,505
234618,0.0013,8,758635.7901,27.32,PK,505
212393,0.0095,3,3498.7875,4.1,CT,521
277756,0,3,3498.7875,4.1,CM,521
277758,0,3,3498.7875,4.1,CT,521
30134,0.0768,3,583.2485,1.59,DV,707
30135,0.138,2,289.3428,1.84,DV,756
282362,0.0025,8,754936.8132,27.3,CH,506
282362,0,8,754936.8132,27.3,CH,506
277787,0.0425,3,1590.9526,2.3,CO,519
282370,0,8,752465.9499,27.28,CH,508
282370,0,8,752465.9499,27.28,CH,508
234843,0,4,747924.3969,27.25,DV,508
234843,0.0022,4,747924.3969,27.25,DV,508
234846,0,4,747924.3969,27.25,RB,508
234846,0.0022,4,747924.3969,27.25,RB,508
212401,0.0022,4,747924.3969,27.25,RB,509
260383,0.0303,6,18569.5055,14.3,ST,556
260383,0.0178,6,18569.5055,14.3,ST,556
276418,0.0125,6,18569.5055,14.3,CH,572
347,0,1,NA,NA,CT,583
233352,0,1,NA,NA,CT,583
312258,0,1,NA,NA,RB,583
312426,0,1,NA,NA,RB,583
315843,0,1,NA,NA,CT,583
320620,0,1,NA,NA,RB,583
323306,0,1,NA,NA,CT,583
328662,0,1,NA,NA,RB,583
339945,0,1,NA,NA,CT,583
347807,0,1,NA,NA,CT,583
351389,0,1,NA,NA,RB,583
358784,0,1,NA,NA,RB,583
359692,0,1,NA,NA,CT,583
371167,0,1,NA,NA,CT,583
374746,0,1,NA,NA,RB,583
276504,0.123,3,226.3028,3.6,DV,911
212409,0.0091,4,1154.9973,4.05,CT,611
213589,0.0115,3,1734.2035,3.68,CT,541
212361,0.0967,3,1032.1038,3.39,RB,601
301398,0.0778,5,12001.6107,9.64,CO,577
301398,0.0215,5,12001.6107,9.64,CO,577
301399,0.0778,5,12001.6107,9.64,DV,577
301399,0.0215,5,12001.6107,9.64,DV,577
30091,0.0665,2,255.3313,1.73,DV,862
146260,0.0507,3,1168.6161,3.28,DV,586
200458,0.0403,3,801.6084,2.79,DV,601
231402,0.0403,3,801.6084,2.79,CT,625
282378,6e-4,8,743326.3638,27.22,CH,519
282378,0.0029,8,743326.3638,27.22,CH,519
282379,6e-4,8,743326.3638,27.22,DV,519
282379,0.0029,8,743326.3638,27.22,DV,519
231135,0,4,4042.0256,4.19,RB,520
301859,0.0307,4,5617.1751,8.75,DV,765
276269,0.0112,2,215.735,3.3,DV,733
276268,0.1694,2,215.735,3.3,DV,750
231137,0,8,738826.5124,27.19,DV,520
277891,0.0696,3,380.7433,2.48,CT,918
276405,0.0695,3,914.3884,4.8,DV,682
30106,0.1652,3,546.1656,2.13,DV,741
301857,0,5,30171.7155,14.24,DV,710
301857,0,5,30171.7155,14.24,DV,710
231398,0.086,3,1003.4786,9.6,CO,763
231398,0.0787,3,1003.4786,9.6,CO,763
282385,0,8,733311.1307,27.14,RB,522
276519,0.0654,3,1220.4153,4.65,DV,851
232915,0.0112,6,22716.4459,12.82,DV,688
276531,0.0506,4,1320.4826,3.9,DV,696
212418,0.0461,2,247.4184,1.7,RB,624
234833,0,6,49638.4254,15.59,DV,695
301861,0.0269,4,2573.5168,9.32,DV,748
132919,0.0393,1,NA,NA,RB,1091
212413,0.0267,4,6676.635,6.7,RB,588
276526,0.0694,2,627.2174,0.9,DV,713
212379,0.06,3,590.4891,3.81,DV,721
212379,0.0407,3,590.4891,3.81,DV,721
277877,0.0468,2,230.098,1.75,SK,629
167917,0.0161,5,4521.6705,4.2,DV,530
146259,0.0316,5,4521.6705,4.2,RB,606
38612,0.147,2,370.4181,2.63,RB,1093
288789,0,1,NA,NA,CO,798
288789,0.0089,1,NA,NA,CO,798
288790,0,1,NA,NA,CO,798
288790,0.0089,1,NA,NA,CO,798
52528,0.2806,2,493.9489,2.43,RB,1043
38599,0.0437,3,1215.9774,3.13,RB,1006
38601,0.0309,3,503.5879,2.21,RB,1139
38602,0.0087,2,157.1134,NA,RB,1041
35544,0.0818,3,1875.9059,3.2,RB,882
52520,0.0212,4,2913.8187,7.12,RB,1215
233503,0,2,247.7774,NA,RB,1291
324320,0,2,247.7774,NA,RB,1291
332422,0,2,247.7774,NA,RB,1291
335908,0,2,247.7774,NA,RB,1291
336595,0,2,247.7774,NA,RB,1291
340106,0,2,247.7774,NA,RB,1291
35554,0.0043,5,31352.8885,11.15,CO,883
35554,0.042,5,31352.8885,11.15,CO,883
292588,0.0038,5,27530.2398,10.95,RB,909
187342,0.0436,2,387.1169,2.19,RB,911
46458,0,3,848.1283,2.43,RB,902
171182,0,4,7337.8648,NA,RB,915
70103,0.0284,3,798.5163,2.72,RB,936
70104,0.0234,3,5560.24,5.95,RB,929
70433,0.0234,3,5560.24,5.95,RB,929
170507,0.0234,3,5560.24,5.95,RB,929
38577,0.0759,2,188.7377,1.57,RB,932
38591,0.0168,3,4955.1423,6.28,RB,948
203945,0.1521,1,NA,NA,RB,997
280807,0,1,NA,NA,RB,900
288306,0.0074,4,2803.6486,5.57,DV,301
288306,0.0347,4,2803.6486,5.57,DV,301
9315,0,2,36.844,NA,DV,862
282805,0.0022,1,NA,NA,DV,317
213370,0,1,NA,NA,DV,918
265097,0.0126,6,71398.5201,15.48,CH,531
265097,0.0169,6,71398.5201,15.48,CH,531
288300,0.0201,4,2620.2231,5.5,CO,303
288300,0.007,4,2620.2231,5.5,CO,303
288311,0.007,4,2620.2231,5.5,DV,303
288311,0.0036,4,2620.2231,5.5,DV,303
200373,7e-4,1,NA,NA,BT,295
200373,0.0039,1,NA,NA,BT,295
200381,7e-4,1,NA,NA,DV,295
200381,0.0039,1,NA,NA,DV,295
234886,0.0055,6,71047.5491,15.46,CO,541
234886,0.0091,6,71047.5491,15.46,CO,541
212241,0.4264,1,NA,NA,RB,791
234651,0.0273,7,131085.5065,18.83,PK,284
234652,0.0273,7,131085.5065,18.83,RB,284
336480,0.0273,7,131085.5065,18.83,ST,284
418861,0.0273,7,131085.5065,18.83,ST,284
418865,0.0273,7,131085.5065,18.83,ST,284
419716,0.0273,7,131085.5065,18.83,ST,284
420582,0.0273,7,131085.5065,18.83,ST,284
420584,0.0273,7,131085.5065,18.83,ST,284
420585,0.0273,7,131085.5065,18.83,ST,284
421525,0.0273,7,131085.5065,18.83,ST,284
422466,0.0273,7,131085.5065,18.83,ST,284
423414,0.0273,7,131085.5065,18.83,ST,284
424383,0.0273,7,131085.5065,18.83,ST,284
424385,0.0273,7,131085.5065,18.83,ST,284
424386,0.0273,7,131085.5065,18.83,ST,284
425373,0.0273,7,131085.5065,18.83,ST,284
302148,0.0028,8,1195844.0103,29.41,SK,283
302148,0.0135,8,1195844.0103,29.41,SK,283
16599,0.0158,2,173.5615,2.51,CT,840
277275,0.0426,1,NA,NA,CT,877
213371,0.0426,1,NA,NA,DV,878
212235,0.0762,4,3188.8817,15.6,DV,562
16591,0.0568,4,2963.0003,12.33,BT,789
16597,0.2034,1,NA,NA,DV,777
293261,0.2034,1,NA,NA,CT,794
277267,0.0163,2,527.0541,3,CT,828
293274,0.1207,3,821.2101,4.61,DV,810
277321,0.0562,3,256.6444,3.56,DV,1410
212250,0.06,1,NA,NA,CT,822
16615,0.0852,3,1015.9137,12.75,DV,929
265096,0.0024,6,62120.7043,14.92,RB,666
263413,0.0337,5,3710.2621,7.49,DV,804
302161,0.0075,6,61739.5419,14.89,RB,675
5048,0,4,1239.0435,NA,CT,958
263409,0.0083,6,61575.5563,14.89,CT,685
263410,0.0083,6,61575.5563,14.89,RB,685
212275,0.0733,1,NA,NA,CT,971
261675,0.0634,6,60409.4684,14.82,CO,721
261676,0.0634,6,60409.4684,14.82,ST,721
16609,0.1144,1,NA,NA,DV,990
277471,0.0061,2,160.676,NA,DV,948
277282,0.0504,3,423.6052,4.5,RB,801
212292,0.1505,1,NA,NA,DV,1034
277320,0.0896,2,252.2693,2.4,DV,896
293266,0.0629,2,252.2693,2.4,CT,946
293267,0.0629,2,252.2693,2.4,DV,946
277474,0.0445,1,NA,NA,ST,920
277474,0.0131,1,NA,NA,ST,920
282326,0.0031,8,1050550.3694,28.81,CH,309
282326,0.0028,8,1050550.3694,28.81,CH,309
282328,0.0031,8,1050550.3694,28.81,RB,309
282328,0.0028,8,1050550.3694,28.81,RB,309
293269,0.0797,1,NA,NA,DV,940
234694,0.0374,4,4352.7066,20,DV,325
277315,0.0839,3,591.9529,5.05,DV,1265
277481,0.0472,2,98.4847,2.15,DV,922
212268,0.0046,4,3514.0009,NA,DV,886
263404,0.0012,6,51964.5273,14.25,RB,784
212226,0.0325,2,1034.5311,3.62,RB,790
302192,0.0033,4,4029.817,NA,DV,884
234928,0.0189,5,24826.1753,12.13,CT,788
234928,0.008,5,24826.1753,12.13,CT,788
234930,0.0189,5,24826.1753,12.13,ST,788
234930,0.008,5,24826.1753,12.13,ST,788
263423,0.008,5,24826.1753,12.13,CT,799
234891,0.003,5,25374.3551,11.56,DV,792
277283,0.0168,1,NA,NA,DV,895
212260,0.0095,5,14846.4375,15,DV,895
212261,0.0095,5,14846.4375,15,RB,895
263419,0.009,5,21640.5398,18,RB,871
263422,0.0082,5,24664.5528,12.12,RB,816
234684,0.0249,4,2613.3894,10.75,CO,817
234684,0.0255,4,2613.3894,10.75,CO,817
234685,0.0249,4,2613.3894,10.75,CT,817
234685,0.0255,4,2613.3894,10.75,CT,817
212288,0.0317,4,2613.3894,10.75,BT,844
234680,0.0102,3,535.6172,3.47,ST,897
234680,0.0228,3,535.6172,3.47,ST,897
421526,0.0411,5,5862.5961,9.05,ST,328
421526,0.0331,5,5862.5961,9.05,ST,328
423416,0.0411,5,5862.5961,9.05,ST,328
423416,0.0331,5,5862.5961,9.05,ST,328
212264,0.0542,3,1617.4213,5.8,DV,879
277302,0.162,3,330.1489,6.6,DV,1210
302187,0.0072,5,12533.4645,10.52,CT,945
212295,0.0108,3,1422.1081,3.1,RB,811
234699,0.0368,5,5582.4629,12,DV,363
277291,0.0703,2,287.7153,2.9,DV,969
275857,0.2014,1,NA,NA,BT,849
213582,0.0483,2,18.0423,1.65,DV,1051
234675,0.0055,5,8717.0334,10,CT,984
70398,0.0425,4,1633.7066,5.85,DV,1013
277295,0.0192,1,NA,NA,CT,995
212279,0.0976,2,286.152,4.2,DV,1089
302175,0.0098,4,10918.9223,9.88,CT,848
302176,0.0098,4,10918.9223,9.88,DV,848
302179,0.0098,4,10918.9223,9.88,DV,848
277297,0.0885,3,794.899,5.5,CT,1096
277298,0.0885,3,794.899,5.5,DV,1096
263397,0.0173,4,9607.1442,9.74,DV,931
212299,0.0624,3,829.9336,4.27,DV,991
263391,0.015,4,7216.9241,9.23,CT,1014
212302,0.1412,1,NA,NA,DV,1248
275892,0.1555,2,259.0809,6.9,DV,798
277258,0.0193,4,4772.4429,8.28,DV,1148
180191,0.0179,4,7454.2207,9.34,DV,395
180192,0.0179,4,7454.2207,9.34,RB,395
275861,0.0385,4,6669.7922,25,DV,398
213564,0.0157,4,3540.3133,7.64,BT,1166
289046,7e-4,8,1007141.401,28.61,CO,363
289046,0.0054,8,1007141.401,28.61,CO,363
192509,0.001,8,1006738.5728,28.61,ST,366
192509,0.001,8,1006738.5728,28.61,ST,366
332434,0,1,NA,NA,RB,555
343925,0,1,NA,NA,RB,555
357364,0,1,NA,NA,RB,555
212305,0.0789,2,158.2735,2,DV,1357
212314,0.1782,2,19.3483,1.42,DV,1007
289567,0.0064,8,1006470.9738,28.61,CO,369
289568,0.0064,8,1006470.9738,28.61,SK,369
302158,0.0064,8,1006470.9738,28.61,ST,370
302158,0.0016,8,1006470.9738,28.61,ST,370
232126,0.0071,1,NA,NA,RB,545
323023,0.0071,1,NA,NA,RB,545
327028,0.0071,1,NA,NA,RB,545
332820,0.0071,1,NA,NA,RB,545
337142,0.0071,1,NA,NA,RB,545
367743,0.0071,1,NA,NA,RB,545
231146,0.0243,5,8063.7794,13,RB,382
231146,0.0304,5,8063.7794,13,RB,382
302209,0.0282,5,7915.6634,9.61,CH,436
302209,0.0314,5,7915.6634,9.61,CH,436
213463,0.0681,3,281.5726,1.9,CO,401
213463,0.1271,3,281.5726,1.9,CO,401
276781,0.1675,2,324.8543,3.47,RB,1147
212315,0.0529,4,3167.4845,6.1,RB,574
276759,0.0031,4,1948.5683,7.16,RB,1191
275956,0.0121,2,208.8688,3.2,CT,635
232173,6e-4,8,963922.6766,28.37,DV,403
232173,0.0013,8,963922.6766,28.37,DV,403
288056,6e-4,8,963922.6766,28.37,CH,403
288056,0.0013,8,963922.6766,28.37,CH,403
288059,6e-4,8,963922.6766,28.37,DV,403
288059,0.0013,8,963922.6766,28.37,DV,403
292161,6e-4,8,963922.6766,28.37,ST,403
292161,0.0013,8,963922.6766,28.37,ST,403
292169,6e-4,8,963922.6766,28.37,ST,403
292169,0.0013,8,963922.6766,28.37,ST,403
292170,6e-4,8,963922.6766,28.37,CO,403
292170,0.0013,8,963922.6766,28.37,CO,403
292176,6e-4,8,963922.6766,28.37,RB,403
292176,0.0013,8,963922.6766,28.37,RB,403
418868,6e-4,8,963922.6766,28.37,ST,403
418868,0.0013,8,963922.6766,28.37,ST,403
419718,6e-4,8,963922.6766,28.37,ST,403
419718,0.0013,8,963922.6766,28.37,ST,403
423421,6e-4,8,963922.6766,28.37,ST,403
423421,0.0013,8,963922.6766,28.37,ST,403
192584,0,8,976151.5071,28.43,ST,402
192584,2e-4,8,976151.5071,28.43,ST,402
192592,0,8,976151.5071,28.43,ST,402
192592,0.0025,8,976151.5071,28.43,ST,402
264015,0,5,11932.0907,9.26,CO,402
334956,0,5,11932.0907,9.26,ST,402
418867,0,5,11932.0907,9.26,ST,402
422468,0,5,11932.0907,9.26,ST,402
423417,0,5,11932.0907,9.26,ST,402
424389,0,5,11932.0907,9.26,ST,402
289191,0.0136,5,11932.0907,9.26,CT,402
301789,0.0312,5,11835.2909,9.25,RB,436
212318,0.0214,3,678.759,2.2,CT,653
301799,0,5,11987.4751,15,ST,442
301799,0.0179,5,11987.4751,15,ST,442
282338,0.0012,8,959321.4998,28.35,RB,416
282338,0.0014,8,959321.4998,28.35,RB,416
212331,0,3,792.2954,5.9,CO,465
212331,0,3,792.2954,5.9,CO,465
275970,0,3,792.2954,5.9,CT,465
32269,0.0379,2,316.5375,3.65,CT,655
301807,0.0381,3,1579.6756,5.9,DV,485
231230,0.0326,5,16542.9249,16,CO,432
231230,0.0124,5,16542.9249,16,CO,432
231231,0.0326,5,16542.9249,16,RB,432
231231,0.0124,5,16542.9249,16,RB,432
301813,0.0342,5,16542.9249,16,CO,436
301814,0.0342,5,16542.9249,16,RB,436
275989,0.0413,2,196.718,4.4,CT,687
275990,0.0413,2,196.718,4.4,CT,687
212329,0.035,1,NA,NA,CT,701
275980,0.0588,2,257.9697,3,CT,754
275991,0.0799,1,NA,NA,CT,734
288302,0.0074,4,2803.6486,5.57,CO,302
288302,0,4,2803.6486,5.57,CO,302
109374,0,1,NA,NA,CO,316
277272,0.0235,1,NA,NA,DV,916
288301,0.0201,4,2620.2231,5.5,DV,303
288301,0.007,4,2620.2231,5.5,DV,303
200374,7e-4,1,NA,NA,CO,295
200374,0.0039,1,NA,NA,CO,295
200375,7e-4,1,NA,NA,RB,295
200375,0.0039,1,NA,NA,RB,295
200377,7e-4,1,NA,NA,CO,295
200377,0.0039,1,NA,NA,CO,295
200378,7e-4,1,NA,NA,CO,295
200378,0.0039,1,NA,NA,CO,295
200379,7e-4,1,NA,NA,BT,295
200379,0.0039,1,NA,NA,BT,295
302135,0.0407,3,1878.9755,5.1,RB,330
313661,0.0273,7,131085.5065,18.83,ST,284
418862,0.0273,7,131085.5065,18.83,ST,284
422464,0.0273,7,131085.5065,18.83,ST,284
424384,0.0273,7,131085.5065,18.83,ST,284
424387,0.0273,7,131085.5065,18.83,ST,284
425370,0.0273,7,131085.5065,18.83,ST,284
302141,0.0028,8,1195844.0103,29.41,CH,283
302141,0.0135,8,1195844.0103,29.41,CH,283
302143,0.0028,8,1195844.0103,29.41,DV,283
302143,0.0135,8,1195844.0103,29.41,DV,283
302147,0.0028,8,1195844.0103,29.41,RB,283
302147,0.0135,8,1195844.0103,29.41,RB,283
283452,0.0103,2,173.5615,NA,DV,864
277273,0.0122,3,579.3843,NA,DV,891
277464,0.0485,4,4913.795,8.04,RB,580
293270,0.0158,2,173.5615,2.51,CT,841
293272,0.0332,1,NA,NA,BT,904
283984,0.1047,1,NA,NA,DV,917
9299,0,2,492.9503,NA,CT,834
212252,0.0684,3,540.5182,1.8,CT,885
212253,0.0684,3,540.5182,1.8,DV,885
277458,0.1483,2,241.2855,3.65,DV,590
282316,7e-4,8,1062888.2653,28.87,RB,286
282795,0.0532,4,1229.2118,3.1,DV,859
234690,0.0488,4,4715.3126,12,DV,303
282317,0,8,1057013.7413,28.84,CH,295
282317,0,8,1057013.7413,28.84,CH,295
282321,0,8,1057013.7413,28.84,RB,295
282321,0,8,1057013.7413,28.84,RB,295
16592,0.1207,3,821.2101,4.61,DV,807
293263,0.0542,4,1936.5642,14,DV,887
302195,0.0806,4,2287.835,6.66,DV,412
277271,0.099,2,223.58,2.25,CT,814
277274,0.1089,2,495.033,4.09,DV,864
234692,0,3,739.4487,3.82,DV,297
234693,0,3,739.4487,3.82,RB,297
234674,0.0571,5,4563.8679,12,DV,761
282322,0.0053,8,1051280.3112,28.81,CH,298
282322,0.0083,8,1051280.3112,28.81,CH,298
277480,0.0733,1,NA,NA,CT,972
277279,0,1,NA,NA,CO,762
277281,0,1,NA,NA,RB,762
16608,0.1144,1,NA,NA,DV,919
293260,0.1289,1,NA,NA,DV,1074
212294,0.0762,2,404.9675,3.1,DV,1081
212266,0.0196,2,160.676,2.33,DV,948
277286,0.1274,1,NA,NA,DV,1487
277323,0.1505,1,NA,NA,DV,1041
293265,0.0629,2,252.2693,2.4,BT,946
16612,0.0922,1,NA,NA,BT,950
16614,0.0922,1,NA,NA,DV,950
282797,0.0503,1,NA,NA,BT,1063
277288,0.1409,1,NA,NA,DV,1497
213490,0.0519,1,NA,NA,DV,827
302200,0.0691,4,3128.6672,15,DV,457
212271,0.0472,2,98.4847,2.15,DV,916
213578,0.0046,4,3514.0009,NA,DV,886
212269,0.0046,4,3514.0009,NA,RB,886
263401,0.0012,6,51964.5273,14.25,DV,784
302165,1e-4,6,51964.5273,14.25,CT,786
70405,0.0839,1,NA,NA,BT,1043
212223,0.0325,2,1034.5311,3.62,DV,790
277257,0.0011,5,26890.5456,11.7,RB,786
265100,0.0014,4,5274.0034,NA,CT,884
263426,0.008,5,24826.1753,12.13,RB,799
109375,0.0137,3,706.8459,2,DV,363
263420,0.0082,5,24664.5528,12.12,CT,816
234686,0.0249,4,2613.3894,10.75,DV,817
234686,0.0255,4,2613.3894,10.75,DV,817
277322,0.0317,4,2613.3894,10.75,BT,875
275448,0,3,535.6172,NA,CT,921
302194,0,3,535.6172,NA,CT,921
263429,0.0069,5,14031.3522,10.75,RB,925
420588,0.0411,5,5862.5961,9.05,ST,328
420588,0.0331,5,5862.5961,9.05,ST,328
268032,0.0331,5,5862.5961,9.05,PK,338
275852,0.0427,4,4111.4334,8.2,DV,690
275853,0.0427,4,4111.4334,8.2,DV,690
70406,0.0954,2,383.2698,3.61,DV,1075
70411,0.0707,2,196.4841,2.59,DV,1030
213556,0.0293,1,NA,NA,DV,932
213557,0.0293,1,NA,NA,RB,932
213555,0.087,1,NA,NA,DV,936
212276,0.0703,2,287.7153,2.9,DV,969
279831,0.0824,2,287.7153,2.9,CT,985
234687,0,4,17467.7985,10.5,CT,803
234676,0.0055,5,8717.0334,10,DV,984
212283,0.0587,3,553.7005,3.5,DV,1036
213592,0.0976,2,286.152,4.2,DV,1089
277303,0.1012,2,90.2995,2.63,DV,1112
213585,0.0295,1,NA,NA,DV,999
233275,0.0492,3,1248.5548,3.2,CO,345
233275,0.0531,3,1248.5548,3.2,CO,345
292277,0.0492,3,1248.5548,3.2,CT,345
292277,0.0531,3,1248.5548,3.2,CT,345
275860,0.0092,3,1248.5548,3.2,CT,411
302178,0.0098,4,10918.9223,9.88,CT,848
212284,0.0512,2,170.9278,NA,DV,1047
277308,0.0816,2,170.9278,NA,DV,1086
263396,0.0173,4,9607.1442,9.74,CT,931
212298,0.0624,3,829.9336,4.27,CT,991
212300,0.0624,3,829.9336,4.27,RB,991
263395,0.015,4,7216.9241,9.23,RB,1014
212311,0.5727,1,NA,NA,DV,1047
302206,0.0322,4,6269.9834,9.27,DV,451
277259,0.0193,4,4772.4429,8.28,RB,1148
213566,0.0929,1,NA,NA,DV,1158
234700,0.0385,4,6669.7922,25,DV,398
234701,0.0385,4,6669.7922,25,RB,398
231142,0.0387,4,5615.3063,12.8,PK,366
276099,0.0316,4,5615.3063,12.8,RB,391
212309,0.0161,3,410.194,2,DV,400
212304,0.0366,3,612.5623,1.98,DV,1173
277439,0.0366,3,612.5623,1.98,DV,1182
275923,0.0244,3,512.5657,NA,DV,1226
234611,0.001,8,1006738.5728,28.61,CO,366
234611,0.001,8,1006738.5728,28.61,CO,366
212303,0.0627,2,278.7402,5.1,BT,1271
318237,0,1,NA,NA,RB,555
328446,0,1,NA,NA,RB,555
330047,0,1,NA,NA,RB,555
331364,0,1,NA,NA,RB,555
341442,0,1,NA,NA,RB,555
343455,0,1,NA,NA,RB,555
353686,0,1,NA,NA,RB,555
367537,0,1,NA,NA,RB,555
192583,0.0108,8,1006470.9738,28.61,ST,367
192583,0.0127,8,1006470.9738,28.61,ST,367
261673,0.0064,8,1006470.9738,28.61,CO,369
261674,0.0064,8,1006470.9738,28.61,ST,369
302156,0.0064,8,1006470.9738,28.61,RB,370
302156,0.0016,8,1006470.9738,28.61,RB,370
302157,0.0064,8,1006470.9738,28.61,SK,370
302157,0.0016,8,1006470.9738,28.61,SK,370
342448,0.0071,1,NA,NA,RB,545
344367,0.0071,1,NA,NA,RB,545
346034,0.0071,1,NA,NA,RB,545
361034,0.0071,1,NA,NA,RB,545
376981,0.0071,1,NA,NA,RB,545
231143,0.0243,5,8063.7794,13,CH,382
231143,0.0304,5,8063.7794,13,CH,382
231145,0.0243,5,8063.7794,13,DV,382
231145,0.0304,5,8063.7794,13,DV,382
302211,0.0282,5,7915.6634,9.61,DV,436
302211,0.0314,5,7915.6634,9.61,DV,436
213464,0.0681,3,281.5726,1.9,CT,401
213464,0.1271,3,281.5726,1.9,CT,401
213375,0.1053,1,NA,NA,RB,1189
276161,0.0529,4,3167.4845,6.1,RB,567
275945,0.0653,3,684.4121,4.25,RB,410
234621,0,8,988106.0558,28.51,ST,397
234621,0.0038,8,988106.0558,28.51,ST,397
232172,6e-4,8,963922.6766,28.37,CT,403
232172,0.0013,8,963922.6766,28.37,CT,403
232176,6e-4,8,963922.6766,28.37,PK,403
232176,0.0013,8,963922.6766,28.37,PK,403
232177,6e-4,8,963922.6766,28.37,RB,403
232177,0.0013,8,963922.6766,28.37,RB,403
232178,6e-4,8,963922.6766,28.37,ST,403
232178,0.0013,8,963922.6766,28.37,ST,403
288057,6e-4,8,963922.6766,28.37,CO,403
288057,0.0013,8,963922.6766,28.37,CO,403
288058,6e-4,8,963922.6766,28.37,CT,403
288058,0.0013,8,963922.6766,28.37,CT,403
288064,6e-4,8,963922.6766,28.37,ST,403
288064,0.0013,8,963922.6766,28.37,ST,403
292156,6e-4,8,963922.6766,28.37,DV,403
292156,0.0013,8,963922.6766,28.37,DV,403
