aggregated_crossings_id,stream_crossing_id,dam_id,misc_barrier_anthropogenic_id,modelled_crossing_id,crossing_source,pscis_status,crossing_type_code,crossing_subtype_code,modelled_crossing_type_source,barrier_status,pscis_road_name,transport_line_structured_name_1,transport_line_type_description,transport_line_surface_description,ften_forest_file_id,ften_file_type_description,ften_client_number,ften_client_name,ften_life_cycle_status_code,rail_track_name,rail_owner_name,rail_operator_english_name,ogc_proponent,dam_name,dam_owner,wcrp_barrier_type,utm_zone,utm_easting,utm_northing,linear_feature_id,blue_line_key,downstream_route_measure,wscode_ltree,localcode_ltree,watershed_group_code,dnstr_crossings,dnstr_barriers_anthropogenic,upstr_barriers_anthropogenic,stream_order,stream_magnitude,gradient,accessibility_model_salmon,accessibility_model_steelhead,accessibility_model_wct,observedspp_dnstr,observedspp_upstr,watershed_upstr_ha,total_network_km,total_stream_km,total_lakereservoir_ha,total_wetland_ha,total_slopeclass03_waterbodies_km,total_slopeclass03_km,total_slopeclass05_km,total_slopeclass08_km,total_slopeclass15_km,total_slopeclass22_km,total_slopeclass30_km,total_belowupstrbarriers_network_km,total_belowupstrbarriers_stream_km,total_belowupstrbarriers_lakereservoir_ha,total_belowupstrbarriers_wetland_ha,total_belowupstrbarriers_slopeclass03_waterbodies_km,total_belowupstrbarriers_slopeclass03_km,total_belowupstrbarriers_slopeclass05_km,total_belowupstrbarriers_slopeclass08_km,total_belowupstrbarriers_slopeclass15_km,total_belowupstrbarriers_slopeclass22_km,total_belowupstrbarriers_slopeclass30_km,salmon_network_km,salmon_stream_km,salmon_lakereservoir_ha,salmon_wetland_ha,salmon_slopeclass03_waterbodies_km,salmon_slopeclass03_km,salmon_slopeclass05_km,salmon_slopeclass08_km,salmon_slopeclass15_km,salmon_slopeclass22_km,salmon_slopeclass30_km,salmon_belowupstrbarriers_network_km,salmon_belowupstrbarriers_stream_km,salmon_belowupstrbarriers_lakereservoir_ha,salmon_belowupstrbarriers_wetland_ha,salmon_belowupstrbarriers_slopeclass03_waterbodies_km,salmon_belowupstrbarriers_slopeclass03_km,salmon_belowupstrbarriers_slopeclass05_km,salmon_belowupstrbarriers_slopeclass08_km,salmon_belowupstrbarriers_slopeclass15_km,salmon_belowupstrbarriers_slopeclass22_km,salmon_belowupstrbarriers_slopeclass30_km,steelhead_network_km,steelhead_stream_km,steelhead_lakereservoir_ha,steelhead_wetland_ha,steelhead_slopeclass03_waterbodies_km,steelhead_slopeclass03_km,steelhead_slopeclass05_km,steelhead_slopeclass08_km,steelhead_slopeclass15_km,steelhead_slopeclass22_km,steelhead_slopeclass30_km,steelhead_belowupstrbarriers_network_km,steelhead_belowupstrbarriers_stream_km,steelhead_belowupstrbarriers_lakereservoir_ha,steelhead_belowupstrbarriers_wetland_ha,steelhead_belowupstrbarriers_slopeclass03_waterbodies_km,steelhead_belowupstrbarriers_slopeclass03_km,steelhead_belowupstrbarriers_slopeclass05_km,steelhead_belowupstrbarriers_slopeclass08_km,steelhead_belowupstrbarriers_slopeclass15_km,steelhead_belowupstrbarriers_slopeclass22_km,steelhead_belowupstrbarriers_slopeclass30_km,wct_network_km,wct_stream_km,wct_lakereservoir_ha,wct_wetland_ha,wct_slopeclass03_waterbodies_km,wct_slopeclass03_km,wct_slopeclass05_km,wct_slopeclass08_km,wct_slopeclass15_km,wct_slopeclass22_km,wct_slopeclass30_km,wct_belowupstrbarriers_network_km,wct_belowupstrbarriers_stream_km,wct_belowupstrbarriers_lakereservoir_ha,wct_belowupstrbarriers_wetland_ha,wct_belowupstrbarriers_slopeclass03_waterbodies_km,wct_belowupstrbarriers_slopeclass03_km,wct_belowupstrbarriers_slopeclass05_km,wct_belowupstrbarriers_slopeclass08_km,wct_belowupstrbarriers_slopeclass15_km,wct_belowupstrbarriers_slopeclass22_km,wct_belowupstrbarriers_slopeclass30_km,ch_spawning_km,ch_rearing_km,ch_spawning_belowupstrbarriers_km,ch_rearing_belowupstrbarriers_km,co_spawning_km,co_rearing_km,co_rearing_ha,co_spawning_belowupstrbarriers_km,co_rearing_belowupstrbarriers_km,co_rearing_belowupstrbarriers_ha,sk_spawning_km,sk_rearing_km,sk_rearing_ha,sk_spawning_belowupstrbarriers_km,sk_rearing_belowupstrbarriers_km,sk_rearing_belowupstrbarriers_ha,st_spawning_km,st_rearing_km,st_spawning_belowupstrbarriers_km,st_rearing_belowupstrbarriers_km,all_spawning_km,all_spawning_belowupstrbarriers_km,all_rearing_km,all_rearing_belowupstrbarriers_km,all_spawningrearing_km,all_spawningrearing_belowupstrbarriers_km,dbm_mof_50k_grid,dnstr_barriers_anthropogenic_count,external_crossing_reference,stream_name,road_name,barrier_result_code,downstream_channel_width,habitat_value_code,consultant_name,image_view_url,my_text,my_priority,my_stream_name,my_road_name,modelled_crossing_id_corr,structure,notes,reviewer,misc_point_id,geom,long,lat
1014001669,NA,NA,NA,14001669,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road unclassified,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6022027,602200,139013221,360436731,141.31635621187561,400.431358.585806.558169.005657.271238.700528.290221,400.431358.585806.558169.005657.271238.700528.290221,MORR,"{1014001225,1024715936,1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,"{1014001594,1014001502,1014001593,1014001592,1014001504,1014001503}",2,3,0.0764,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,{DV},139.6012,3.39,3.24,0,0.6,0.02,0,0.2,0.48,1.23,0.56,0.79,0.72,0.57,0,0.6,0.02,0,0.2,0.48,0.01,-0.01,0.01,0.17,0.17,NA,NA,0,0,0,0.17,0,0,0,0.17,0.17,0,0,0,0,0,0.17,0,0,0,0.18,0.18,NA,NA,0,0,0,0.17,0.01,0,0,0.18,0.18,0,0,NA,0,0,0.17,0.01,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,87,"c(907365.56859087, 1038028.58732983)",907365.5685908701,1038028.5873298321
1014000685,NA,NA,NA,14000685,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,Chisholm FSR,Road resource demographic,loose,9946,Forest Service Road,00133887,DISTRICT MANAGER NADINA (DND),ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6013247,607509,139023828,360801822,2264.4580071505616,400.431358.585806.558169.163330,400.431358.585806.558169.163330.164286,MORR,"{1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,NA,2,6,0.0525,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,"{BT,DV}",NA,981.7004,15.69,15.27,0.59,1.42,0.27,0.05,2.29,3.74,8.82,0.16,0.06,15.69,15.27,0.59,1.42,0.27,0.05,2.29,3.74,8.82,0.16,0.06,0.8,0.8,NA,NA,0,0,0,0.8,0,0,0,0.8,0.8,NA,NA,0,0,0,0.8,0,0,0,12.41,12.22,0.59,0.39,0.12,0.03,2.29,3.11,6.85,0,0,12.41,12.22,0.59,0.39,NA,0.03,2.29,3.11,6.85,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,88,"c(912283.774869104, 1029004.12051383)",912283.7748691044,1029004.1205138285
1014000849,NA,NA,NA,14000849,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road resource,loose,R07593,Road Permit,00001271,CANADIAN FOREST PRODUCTS LTD.,ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6019205,597988,139017305,360756175,296.72233445095264,400.431358.585806.558169.005657.271238.553796,400.431358.585806.558169.005657.271238.553796,MORR,"{1014001225,1024715936,1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,NA,1,1,0.0767,NA,POTENTIALLY ACCESSIBLE,NA,NA,NA,NA,2.05,2.05,NA,NA,0,0,0,0.05,2,0,0,2.05,2.05,NA,NA,0,0,0,0.05,2,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,2.05,2.05,NA,NA,0,0,0,0.05,2,0,0,2.05,2.05,NA,NA,NA,0,0,0.05,2,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,89,"c(903047.441104411, 1035379.09496414)",903047.4411044107,1035379.0949641417
1014000374,NA,NA,NA,14000374,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,Thautil FSR,Road resource demographic,loose,R03753,Road Permit,00142662,WEST FRASER MILLS LTD.,ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6017649,606528,139019188,360802223,242.56913051787512,400.431358.585806.558169.354745,400.431358.585806.558169.354745,MORR,"{1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,NA,3,4,0.047,NA,NA,NA,NA,NA,141.8945,6.2,5.91,1.19,0,0.29,0.06,0.47,1.14,1.58,1.23,0.75,6.2,5.91,1.19,0,0.29,0.06,0.47,1.14,1.58,1.23,0.75,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,90,"c(911492.873237867, 1033457.9218696)",911492.8732378671,1033457.9218695974
1014000375,NA,NA,NA,14000375,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,Thautil FSR,Road resource demographic,loose,R03753,Road Permit,00142662,WEST FRASER MILLS LTD.,ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6016997,605797,139020449,360704532,1419.4914512725832,400.431358.585806.558169.291965,400.431358.585806.558169.291965.064743,MORR,"{1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,NA,3,6,0.0709,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,"{BT,DV,SP,SST,TR}","{BT,DV,SST}",58.8005,6.31,5.24,6.73,0,1.08,0.31,0.18,1.86,0.84,2.04,0,6.31,5.24,6.73,0,1.08,0.31,0.18,1.86,0.84,2.04,0,0.42,0.42,NA,NA,0,0,0,0.42,0,0,0,0.42,0.42,NA,NA,0,0,0,0.42,0,0,0,1.14,1.14,NA,NA,0,0,0,0.42,0,0.72,0,1.14,1.14,NA,NA,NA,0,0,0.42,0,0.72,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,91,"c(910736.272593845, 1032834.83104168)",910736.2725938453,1032834.8310416796
1014000702,NA,NA,NA,14000702,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,Chisholm FSR,Road resource demographic,loose,9946,Forest Service Road,00133887,DISTRICT MANAGER NADINA (DND),ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6016372,607564,139021223,360821744,790.0469597759204,400.431358.585806.558169.328036,400.431358.585806.558169.328036,MORR,"{1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,"{1014000832,1014000834}",2,4,0.1036,NA,NA,NA,{DV},{DV},265.6882,8.66,8.32,0,2.73,0.07,0,0.09,1.52,6.2,0.51,0.18,7.15,6.89,0,2.27,0.07,0,0.09,1.07,5.35,0.38,0.18,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,92,"c(912470.919011479, 1032134.08243755)",912470.9190114787,1032134.082437551
1014000537,NA,NA,NA,14000537,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road resource,loose,R08817,Road Permit,00001271,CANADIAN FOREST PRODUCTS LTD.,ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,5984559,598773,139049864,360846751,626.2108870365824,400.431358.585806.708951.192533.277137,400.431358.585806.708951.192533.277137,MORR,"{1014000450,1024715929,1024715937,1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,NA,2,4,0.0263,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,"{CT,DV}",182.8579,4.27,4.27,NA,NA,0,0.18,0,0.48,1.74,1.21,0.33,4.27,4.27,NA,NA,0,0.18,0,0.48,1.74,1.21,0.33,0.99,0.99,NA,NA,0,0.18,0,0.44,0.37,0,0,0.99,0.99,NA,NA,0,0.18,0,0.44,0.37,0,0,1.63,1.63,NA,NA,0,0.18,0,0.48,0.96,0,0,1.63,1.63,NA,NA,NA,0.18,0,0.48,0.96,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093E.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,93,"c(902360.753894131, 1000627.18281091)",902360.7538941309,1000627.1828109091
1014000139,NA,NA,NA,14000139,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road unclassified,rough,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,5963970,608371,139072606,360848276,34.51611140732062,400.431358.585806.708951.426862.711658,400.431358.585806.708951.426862.711658,MORR,"{1024715929,1024715937,1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,"{1014000263,1014000144,1014000142,1014000141,1014000143}",3,26,0.0711,NA,NA,NA,NA,NA,808.3356,23.85,22.68,1.53,0,0.15,0.13,0.04,1.63,2.95,2.06,0.46,22.23,21.06,1.53,0,0.15,0.13,0.04,1.63,2.9,1.99,0.46,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093E.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,94,"c(911055.179719753, 979588.52785351)",911055.1797197534,979588.5278535103
1014000929,NA,NA,NA,14000929,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road resource,rough,R06951,Road Permit,00001271,CANADIAN FOREST PRODUCTS LTD.,ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,5986039,596862,139048357,360747508,701.4533963390608,400.431358.585806.708951.192533.477211.124126,400.431358.585806.708951.192533.477211.124126.187468,MORR,"{1014000450,1024715929,1024715937,1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,NA,1,1,0.041,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,{RB},NA,1.4,1.4,NA,NA,0,0,0.63,0.31,0.02,0.43,0,1.4,1.4,NA,NA,0,0,0.63,0.31,0.02,0.43,0,0.63,0.63,NA,NA,0,0,0.63,0,0,0,0,0.63,0.63,NA,NA,0,0,0.63,0,0,0,0,0.65,0.65,NA,NA,0,0,0.63,0,0.02,0,0,0.65,0.65,NA,NA,NA,0,0.63,0,0.02,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,95,"c(900518.845016518, 1002191.12233985)",900518.8450165181,1002191.1223398525
1014000620,NA,NA,NA,14000620,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road resource,loose,R04078,Road Permit,00001271,CANADIAN FOREST PRODUCTS LTD.,ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6001916,588391,139034109,360872873,854.5821189392442,400.431358.585806.558169.005657.647550.017725,400.431358.585806.558169.005657.647550.017725.201654,MORR,"{1024715936,1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,NA,1,1,0.0702,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,NA,NA,1.22,1.22,NA,NA,0,0,0,0.68,0,0.55,0,1.22,1.22,NA,NA,0,0,0,0.68,0,0.55,0,0.68,0.68,NA,NA,0,0,0,0.68,0,0,0,0.68,0.68,NA,NA,0,0,0,0.68,0,0,0,1.22,1.22,NA,NA,0,0,0,0.68,0,0.55,0,1.22,1.22,NA,NA,NA,0,0,0.68,0,0.55,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,96,"c(892749.318964524, 1018460.43132587)",892749.3189645243,1018460.4313258666
1014001011,NA,NA,NA,14001011,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,Morice Nado FSR,Road resource demographic,loose,4656,Forest Service Road,00133887,DISTRICT MANAGER NADINA (DND),ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,5999387,609358,139036535,360511818,1525.1241561610686,400.431358.585806.637722.212340,400.431358.585806.637722.212340,MORR,"{1014000541,1024715937,1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,{1014001686},1,1,0.0818,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,NA,NA,3.23,3.23,NA,NA,0,0,0.7,0,2.04,0.49,0,1.56,1.56,0,0,0,0,0,0,1.57,0,0,2.27,2.27,NA,NA,0,0,0.7,0,1.57,0,0,1.57,1.57,0,0,0,0,0,0,1.57,0,0,2.45,2.45,NA,NA,0,0,0.7,0,1.57,0.18,0,1.57,1.57,0,0,NA,0,0,0,1.57,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,97,"c(913538.723075395, 1015037.02551979)",913538.7230753952,1015037.0255197949
1014001078,NA,NA,NA,14001078,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road unclassified,rough,R06951,Road Permit,00001271,CANADIAN FOREST PRODUCTS LTD.,ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,5987254,605308,139048452,360558872,272.15119122696325,400.431358.585806.708951.079969.562197.248180,400.431358.585806.708951.079969.562197.248180,MORR,"{1014001163,1014000451,1024715937,1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,NA,1,1,0.0534,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,NA,NA,2.09,1.76,0.75,1.52,0.27,0,0,1.76,0,0,0,2.09,1.76,0.75,1.52,0.27,0,0,1.76,0,0,0,2.09,1.76,0.75,1.52,0.27,0,0,1.76,0,0,0,2.09,1.76,0.75,1.52,0.27,0,0,1.76,0,0,0,2.09,1.76,0.75,1.52,0.27,0,0,1.76,0,0,0,2.09,1.76,0.75,1.52,NA,0,0,1.76,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,Steeper stream with lower watershed.,low,NA,NA,NA,NA,NA,airvine,98,"c(908988.145309379, 1003050.37768298)",908988.1453093794,1003050.3776829769
1014000855,NA,NA,NA,14000855,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road resource,loose,R07549,Road Permit,00001271,CANADIAN FOREST PRODUCTS LTD.,ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6020941,636695,139016625,360782999,903.9906722662105,400.431358.585806.131357.431650.058023,400.431358.585806.131357.431650.058023,MORR,"{1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,{1014000575},2,7,0.0256,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,"{CT,RB}",408.4944,7.67,7.33,0.09,1.97,0.21,1.24,3.26,2.11,0.84,0,0,0.35,0.34,0,0,0,0.34,0,0,0,0,0,7.26,6.93,0.09,1.97,0.21,1.24,3.26,1.7,0.84,0,0,0.34,0.34,0,0,0,0.34,0,0,0,0,0,7.67,7.33,0.09,1.97,0.21,1.24,3.26,2.11,0.84,0,0,0.35,0.34,0,0,NA,0.34,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,102,"c(941696.395769657, 1035473.86420666)",941696.395769657,1035473.8642066625
1014000240,NA,NA,NA,14000240,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road unclassified,loose,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6029763,646912,139006567,360847489,105.39770998067708,400.431358.585806.014171,400.431358.585806.014171,MORR,"{1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,{1014000239},1,1,0.004,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,NA,NA,1.09,1.09,NA,NA,0,1.09,0,0,0,0,0,0.6,0.6,0,0,0,0.6,0,0,0,0,0,1.09,1.09,NA,NA,0,1.09,0,0,0,0,0,0.6,0.6,0,0,0,0.6,0,0,0,0,0,1.09,1.09,NA,NA,0,1.09,0,0,0,0,0,0.6,0.6,0,0,NA,0.6,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,104,"c(952252.165827307, 1043879.06194622)",952252.1658273072,1043879.0619462243
1014001591,NA,NA,NA,14001591,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road unclassified,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6030320,633994,139005625,360879675,3497.5691316622424,400.431358.585806.091022.425887,400.431358.585806.091022.425887.399055,MORR,"{1014000643,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,{1014001590},2,2,0.0166,NA,POTENTIALLY ACCESSIBLE,NA,{DV},{DV},327.1842,6.47,6,0,3.18,0.21,0.1,0.1,0.16,5.87,0.03,0,1.71,1.4,0,2.08,0.21,0.1,0.1,0,1.27,0.03,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,1.4,0,2.07,0.21,0.1,0.1,0,1.27,0.03,0,1.7,1.4,0,2.07,NA,0.1,0.1,0,1.27,0.03,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,105,"c(939403.123365495, 1044986.68875432)",939403.1233654948,1044986.6887543169
